,profile_id,orgc_stock_mineral,orgc_stock_organic,top_cm,bot_cm,mineral_fraction,organic_fraction,DATEYR,LATDD,LONDD
1313,PL0027,10.152000000000001,0.0,0,30,1.0,0.0,1986.0,54.1,21.38333
1314,PL0029,4.573600000000001,0.0,0,30,1.0,0.0,1986.0,50.83333,17.16667
1315,PL0030,2.8448,0.0,0,30,1.0,0.0,1986.0,51.5,16.5
1316,PL0031,7.9488,0.0,0,30,1.0,0.0,1986.0,54.03333,19.01667
1317,PL0032,44.719,0.0,0,30,1.0,0.0,1986.0,53.66667,15.13333
1318,PL0033,7.936829999999999,0.0,0,30,1.0,0.0,1986.0,50.6,16.81667
1319,PL0037,6.262199999999999,0.0,0,30,1.0,0.0,1986.0,50.21667,17.83333
1320,PL0038,4.4604,0.0,0,30,1.0,0.0,1986.0,52.08333,21.01667
1321,PL0039,3.75875,0.0,0,30,1.0,0.0,1986.0,52.75,23.6
1322,PL0042,39.848,0.0,0,30,1.0,0.0,1988.0,53.50972,21.31111
1323,PL0044,4.945499999999999,0.0,0,30,1.0,0.0,1988.0,53.39056,14.475
1324,PL0045,9.0036,0.0,0,30,1.0,0.0,1989.0,53.89167,18.78333
1325,PL0047,3.24665,0.0,0,30,1.0,0.0,1991.0,52.03917,16.82694
1326,PL0049,4.67736,0.0,0,30,1.0,0.0,1991.0,52.14583,16.95056
1327,PL0050,4.112,0.0,0,30,1.0,0.0,1991.0,52.13833,16.91167
1328,PL0051,3.6863999999999995,0.0,0,30,1.0,0.0,1991.0,52.13861,16.9225
1329,PL0052,0.7343999999999999,0.0,0,30,1.0,0.0,1991.0,54.21667,16.21667
1330,PL0053,7.0179,0.0,0,30,1.0,0.0,1992.0,54.04806,21.10611
1331,PL0054,2.9879999999999995,0.0,0,30,1.0,0.0,1995.0,52.52972,16.25
1332,PL0055,4.677,0.0,0,30,1.0,0.0,1995.0,50.54,22.1
1333,PL0056,3.0420000000000003,0.0,0,30,1.0,0.0,1995.0,53.70972,17.95
1334,PL0057,6.351,0.0,0,30,1.0,0.0,1995.0,50.49,23.80972
1335,PL0058,8.7,0.0,0,30,1.0,0.0,1995.0,50.38972,18.93
1336,PL0059,3.977,0.0,0,30,1.0,0.0,1995.0,50.72,23.06972
1337,PL0060,2.564,0.0,0,30,1.0,0.0,1995.0,51.83,17.42
1338,PL0061,7.4475,0.0,0,30,1.0,0.0,1995.0,50.70972,16.01
1339,PL0062,6.427,0.0,0,30,1.0,0.0,1995.0,52.52972,14.63
1340,PL0063,4.130999999999999,0.0,0,30,1.0,0.0,1995.0,54.09972,18.84
1341,PL0064,7.1485,0.0,0,30,1.0,0.0,1995.0,52.27,19.37972
1342,PL0065,11.689,0.0,0,30,1.0,0.0,1995.0,51.11972,23.55972
1343,PL0067,4.514,0.0,0,30,1.0,0.0,1995.0,51.18,22.12972
1344,PL0068,3.0726000000000004,0.0,0,30,1.0,0.0,1995.0,52.31972,17.07972
1345,PL0069,1.4400000000000004,0.0,0,30,1.0,0.0,1995.0,52.20972,17.45
1346,PL0070,7.092,0.0,0,30,1.0,0.0,1995.0,49.47,19.72972
1347,PL0071,5.6610000000000005,0.0,0,30,1.0,0.0,1995.0,53.15972,14.85
1348,PL0072,6.426,0.0,0,30,1.0,0.0,1995.0,50.95,17.19
1349,PR0004,10.370849999999999,0.0,0,30,1.0,0.0,1958.0,18.43333,-66.17389
1350,PR0005,13.345000000000002,0.0,0,30,1.0,0.0,1958.0,18.36944,-66.26306
1351,PR0006,7.809000000000001,0.0,0,30,1.0,0.0,1958.0,18.38972,-66.25
1352,PR0008,6.8576,0.0,0,30,1.0,0.0,1958.0,18.35306,-66.26056
1353,PR0009,6.497400000000001,0.0,0,30,1.0,0.0,1961.0,18.16611,-67.07806
1354,PR0010,4.788600000000001,0.0,0,30,1.0,0.0,1961.0,18.28,-67.13972
1355,PR0014,7.545000000000001,0.0,0,30,1.0,0.0,1963.0,18.07639,-65.87083
1356,PR0016,7.712999999999999,0.0,0,30,1.0,0.0,1963.0,18.43,-66.30417
1357,PR0017,1.6674,0.0,0,30,1.0,0.0,1963.0,18.09306,-65.87917
1358,PW0002,3.70966,0.0,0,30,1.0,0.0,1979.0,7.37139,134.53833
1359,PW0003,7.6561900000000005,0.0,0,30,1.0,0.0,1979.0,7.52944,134.52056
1360,PW0004,9.9322,0.0,0,30,1.0,0.0,1979.0,7.36028,134.53389
1361,PW0007,9.53358,0.0,0,30,1.0,0.0,2003.0,7.43444,134.5225
1362,PW0008,12.6432,0.0,0,30,1.0,0.0,2003.0,7.52083,134.51833
1363,PW0009,15.035219999999999,0.0,0,30,1.0,0.0,2003.0,7.43194,134.52306
1364,PW0010,9.788359999999999,0.0,0,30,1.0,0.0,2003.0,7.36806,134.51528
1365,PW0011,19.61208,0.0,0,30,1.0,0.0,2003.0,7.36778,134.555
1366,RO0019,9.6168,0.0,0,30,1.0,0.0,1962.0,45.5,25.6
1367,RO0020,8.204699999999999,0.0,0,30,1.0,0.0,1962.0,46.54972,21.53
1368,RO0021,5.7379999999999995,0.0,0,30,1.0,0.0,1964.0,44.66944,26.545
1369,RO0022,7.012500000000001,0.0,0,30,1.0,0.0,1964.0,44.42111,27.50944
1370,RO0023,5.906000000000001,0.0,0,30,1.0,0.0,1964.0,46.31944,20.93056
1371,RO0024,4.0792,0.0,0,30,1.0,0.0,1964.0,44.95778,28.71694
1372,RO0025,4.739999999999999,0.0,0,30,1.0,0.0,1964.0,44.22694,23.76167
1373,RO0026,8.012400000000001,0.0,0,30,1.0,0.0,1964.0,44.11528,23.70639
1374,RO0027,7.452,0.0,0,30,1.0,0.0,1964.0,44.31806,23.94806
1375,RO0028,9.6168,0.0,0,30,1.0,0.0,1967.0,45.51083,25.59444
1376,RO0032,10.341600000000001,0.0,0,30,1.0,0.0,1970.0,48.09972,26.71972
1377,RO0033,4.308,0.0,0,30,1.0,0.0,1973.0,47.85528,23.20167
1378,RO0036,4.345,0.0,0,30,1.0,0.0,1975.0,47.13,23.90972
1379,RO0038,4.927999999999999,0.0,0,30,1.0,0.0,1975.0,44.33,22.7
1380,RO0039,12.6432,0.0,0,30,1.0,0.0,1977.0,45.93,26.04972
1381,RO0040,0.0,15.537000000000003,0,30,0.0,1.0,1978.0,46.27972,25.77
1382,RO0041,10.003499999999999,0.0,0,30,1.0,0.0,1978.0,46.31972,25.92
1383,RO0045,6.369400000000001,0.0,0,30,1.0,0.0,1979.0,45.95,26.0275
1384,RO0047,5.267799999999999,0.0,0,30,1.0,0.0,1981.0,44.7,27.75
1385,RO0048,7.166399999999999,0.0,0,30,1.0,0.0,1981.0,44.67472,26.2575
1386,RO0049,3.9594000000000005,0.0,0,30,1.0,0.0,1984.0,45.18,21.87
1387,RO0050,6.6218,0.0,0,30,1.0,0.0,1984.0,44.79972,25.7
1388,RO0051,7.391,0.0,0,30,1.0,0.0,1984.0,46.09972,20.78
1389,RO0053,3.0747999999999998,0.0,0,30,1.0,0.0,1985.0,45.8175,22.12417
1390,RO0054,6.746600000000001,0.0,0,30,1.0,0.0,1988.0,44.80583,24.86389
1391,RO0055,9.599199999999998,0.0,0,30,1.0,0.0,1988.0,45.00167,24.98639
1392,RO0056,5.2888,0.0,0,30,1.0,0.0,1990.0,45.4,29.29972
1393,RO0057,1.4489999999999998,19.008000000000003,0,30,0.2,0.8,1990.0,45.25,29.32972
1394,RO0059,3.4998000000000005,0.0,0,30,1.0,0.0,1991.0,45.04972,28.89972
1395,RO0060,6.537000000000001,0.0,0,30,1.0,0.0,1996.0,44.4,27.5
1396,RO0061,4.8492,0.0,0,30,1.0,0.0,1996.0,44.22,25.75
1397,RO0062,6.4974,0.0,0,30,1.0,0.0,1996.0,44.43,26.52
1398,RU0007,8.73,0.0,0,30,1.0,0.0,1930.0,45.59972,38.0
1399,RU0008,5.4190000000000005,0.0,0,30,1.0,0.0,1935.0,52.09972,48.4
1400,RU0010,0.0,8.19,0,30,0.0,1.0,1936.0,58.09972,31.5
1401,RU0011,4.354,0.0,0,30,1.0,0.0,1937.0,45.4,38.29972
1402,RU0012,0.0,4.426,0,30,0.0,1.0,1940.0,59.7,36.4
1403,RU0013,2.2689999999999997,0.0,0,30,1.0,0.0,1946.0,46.2,43.5
1404,RU0014,5.1432,0.0,0,30,1.0,0.0,1946.0,46.4,42.4
1405,RU0015,7.681799999999999,0.0,0,30,1.0,0.0,1946.0,51.0,33.5
1406,RU0016,7.434000000000001,0.0,0,30,1.0,0.0,1948.0,51.7,45.59972
1407,RU0017,6.572,0.0,0,30,1.0,0.0,1950.0,45.2,34.5
1408,RU0018,27.3,0.0,0,30,1.0,0.0,1952.0,51.5,36.5
1409,RU0019,6.715,0.0,0,30,1.0,0.0,1952.0,47.0,33.0
1410,RU0020,5.076,0.0,0,30,1.0,0.0,1952.0,49.5,46.09972
1411,RU0024,8.073,0.0,0,30,1.0,0.0,1955.0,55.79972,37.0
1412,RU0025,2.0725000000000002,0.0,0,30,1.0,0.0,1956.0,47.5,47.5
1413,RU0030,2.535,0.0,0,30,1.0,0.0,1959.0,44.2,39.79972
1414,RU0032,6.822,1.02,0,30,0.7333333333333333,0.26666666666666666,1959.0,69.5,61.59972
1415,RU0033,4.0200000000000005,0.336,0,30,0.8666666666666667,0.13333333333333333,1959.0,69.5,61.0
1416,RU0034,5.472,0.0,0,30,1.0,0.0,1960.0,51.4,39.09972
1417,RU0035,12.962,0.0,0,30,1.0,0.0,1960.0,53.0,36.5
1418,RU0037,2.586,0.0,0,30,1.0,0.0,1960.0,54.7,23.89972
1419,RU0038,12.4535,0.0,0,30,1.0,0.0,1960.0,46.79972,29.0
1420,RU0039,1.584,0.0,0,30,1.0,0.0,1961.0,69.59972,61.5
1421,RU0040,5.994000000000001,0.0,0,30,1.0,0.0,1961.0,54.79972,39.5
1422,RU0043,1.3563000000000003,1.5902999999999998,0,30,0.36666666666666664,0.6333333333333333,1962.0,63.5,48.5
1423,RU0044,0.5333,0.075,0,30,0.9666666666666667,0.03333333333333333,1962.0,61.0,51.0
1424,RU0045,9.428,0.0,0,30,1.0,0.0,1963.0,58.7,50.5
1425,RU0046,10.333,0.0,0,30,1.0,0.0,1963.0,52.29972,50.09972
1426,RU0048,7.516800000000001,0.0,0,30,1.0,0.0,1963.0,43.5,47.0
1427,RU0049,7.7916,0.0,0,30,1.0,0.0,1963.0,45.5,47.5
1428,RU0052,6.24,0.7332000000000001,0,30,0.8,0.2,1964.0,68.5,57.0
1429,RU0053,0.43200000000000005,3.8360000000000003,0,30,0.1,0.9,1964.0,67.5,56.0
1430,RU0057,10.431999999999999,0.0,0,30,1.0,0.0,1965.0,51.0,36.5
1431,RU0058,4.59,0.0,0,30,1.0,0.0,1965.0,57.79972,41.7
1432,RU0059,1.3339999999999999,2.88,0,30,0.26666666666666666,0.7333333333333333,1965.0,68.0,51.29972
1433,RU0060,6.503000000000001,0.14600000000000002,0,30,0.9333333333333333,0.06666666666666667,1965.0,50.5,37.0
1434,RU0061,5.052,0.0,0,30,1.0,0.0,1965.0,44.09972,45.2
1435,RU0063,3.8337,0.0,0,30,1.0,0.0,1965.0,67.5,62.5
1436,RU0064,6.256,0.0,0,30,1.0,0.0,1965.0,53.2,51.0
1437,RU0065,10.767,0.0,0,30,1.0,0.0,1965.0,52.9,51.0
1438,RU0066,5.357200000000001,0.0,0,30,1.0,0.0,1965.0,48.2,44.0
1439,RU0068,5.908799999999999,0.0,0,30,1.0,0.0,1967.0,51.2,48.5
1440,RU0069,6.3709999999999996,0.17800000000000002,0,30,0.9333333333333333,0.06666666666666667,1969.0,59.5,29.0
1441,RU0070,2.4730000000000003,0.0,0,30,1.0,0.0,1969.0,56.79972,51.0
1442,RU0071,3.5351999999999992,0.0,0,30,1.0,0.0,1969.0,62.5,32.0
1443,RU0072,10.640000000000002,0.0,0,30,1.0,0.0,1970.0,51.5,44.5
1444,RU0073,4.1739999999999995,0.154,0,30,0.9333333333333333,0.06666666666666667,1970.0,58.0,59.0
1445,RU0074,5.862,0.0,0,30,1.0,0.0,1970.0,42.79972,47.5
1446,RU0075,7.0197,0.0,0,30,1.0,0.0,1970.0,47.0,47.5
1447,RU0077,4.878,0.0,0,30,1.0,0.0,1970.0,43.09972,44.4
1448,RU0079,6.26,0.0,0,30,1.0,0.0,1970.0,43.7,45.0
1449,RU0080,12.846,0.0,0,30,1.0,0.0,1970.0,53.0,56.09972
1450,RU0081,1.7190000000000003,0.09119999999999999,0,30,0.8666666666666667,0.13333333333333333,1970.0,58.7,52.0
1451,RU0083,4.326,0.81,0,30,0.7,0.3,1970.0,58.0,51.5
1452,RU0084,5.76,0.0,0,30,1.0,0.0,1970.0,58.79972,41.79972
1453,RU0085,12.21,0.0,0,30,1.0,0.0,1970.0,50.5,24.5
1454,RU0086,5.37,0.0,0,30,1.0,0.0,1970.0,44.0,47.0
1455,RU0087,10.2,0.0,0,30,1.0,0.0,1971.0,47.5,39.0
1456,RU0088,8.572,0.0,0,30,1.0,0.0,1971.0,51.5,55.0
1457,RU0089,10.98,0.0,0,30,1.0,0.0,1971.0,54.0,45.0
1458,RU0090,9.887999999999998,0.0,0,30,1.0,0.0,1971.0,57.5,32.5
1459,RU0091,3.0998999999999994,0.0,0,30,1.0,0.0,1971.0,55.9,36.09972
1460,RU0093,13.375,0.0,0,30,1.0,0.0,1971.0,54.5,45.0
1461,RU0094,1.5470000000000002,1.02,0,30,0.8,0.2,1971.0,60.5,30.5
1462,RU0095,8.160000000000002,0.0,0,30,1.0,0.0,1972.0,46.5,41.5
1463,RU0096,8.607500000000002,0.0,0,30,1.0,0.0,1972.0,57.0,37.0
1464,RU0097,8.57,0.0,0,30,1.0,0.0,1975.0,52.2,52.0
1465,RU0098,6.7799999999999985,0.0,0,30,1.0,0.0,1975.0,46.2,30.1
1466,RU0099,14.7,0.0,0,30,1.0,0.0,1975.0,53.9,51.5
1467,RU0100,14.1834,0.0,0,30,1.0,0.0,1975.0,52.5,54.5
1468,RU0101,1.5,0.415,0,30,0.8333333333333334,0.16666666666666666,1975.0,60.09972,34.0
1469,RU0102,1.4045,1.92,0,30,0.6,0.4,1975.0,56.7,37.2
1470,RU0104,5.18,0.0,0,30,1.0,0.0,1978.0,41.9,48.29972
1471,RU0105,12.774000000000001,0.0,0,30,1.0,0.0,1978.0,53.4,53.0
1472,RU0106,6.883100000000001,0.0,0,30,1.0,0.0,1980.0,42.59944,41.2
1473,RU0107,7.7202,0.0,0,30,1.0,0.0,1980.0,44.59972,38.5
1474,RU0108,10.152000000000001,0.0,0,30,1.0,0.0,1980.0,57.79972,37.5
1475,RU0109,6.63,0.0,0,30,1.0,0.0,1980.0,56.5,40.5
1476,RU0110,7.0545,0.0,0,30,1.0,0.0,1980.0,51.2,49.5
1477,RU0111,12.11,0.0,0,30,1.0,0.0,1980.0,44.0,41.2
1478,RU0112,15.8904,0.0,0,30,1.0,0.0,1980.0,42.0,47.5
1479,RU0113,9.999,0.0,0,30,1.0,0.0,1980.0,43.79972,40.4
1480,RU0114,7.7703999999999995,0.0,0,30,1.0,0.0,1980.0,43.59972,41.4
1481,RU0115,7.043200000000001,0.0,0,30,1.0,0.0,1980.0,43.2,42.09972
1482,RU0116,1.346,0.225,0,30,0.9333333333333333,0.06666666666666667,1980.0,56.9,40.0
1483,RU0117,1.5540000000000003,0.0,0,30,1.0,0.0,1980.0,56.9,38.79972
1484,RU0119,9.161200000000001,0.0,0,30,1.0,0.0,1980.0,57.4,38.0
1485,RU0120,11.975000000000001,0.0,0,30,1.0,0.0,1980.0,51.0,37.2
1486,RU0121,8.826,0.0,0,30,1.0,0.0,1980.0,45.0,43.9
1487,RU0122,3.7763999999999998,0.0,0,30,1.0,0.0,1980.0,46.2,42.2
1488,RU0123,5.6568000000000005,0.0,0,30,1.0,0.0,1980.0,45.29972,43.2
1489,RU0125,0.0,1.11,0,30,0.0,1.0,1981.0,63.9,58.4
1490,RU0126,0.0,3.2324,0,30,0.0,1.0,1981.0,57.7,38.9
1491,RU0127,0.0,2.898,0,30,0.0,1.0,1981.0,57.0,39.59972
1492,RU0128,11.398000000000001,0.0,0,30,1.0,0.0,1981.0,45.0,39.0
1493,RU0129,3.758,0.0,0,30,1.0,0.0,1982.0,55.2,57.4
1494,RU0130,5.502,0.0,0,30,1.0,0.0,1982.0,56.5,40.0
1495,RU0131,2.1119999999999997,0.0,0,30,1.0,0.0,1985.0,54.79972,37.9
1496,RU0138,13.080599999999999,0.0,0,30,1.0,0.0,1990.0,44.7,40.59972
1497,RU0145,6.19947,1.4564100000000002,0,30,0.9,0.1,1992.0,59.87417,150.63444
1498,RU0148,11.43575,0.0,0,30,1.0,0.0,1994.0,68.73722,161.50583
1499,RU0150,6.38904,2.07646,0,30,0.9333333333333333,0.06666666666666667,1994.0,68.63194,161.125
1500,RU0155,19.03744,0.0,0,30,1.0,0.0,1995.0,44.63806,42.25111
1501,RU0156,20.486019999999996,0.0,0,30,1.0,0.0,1995.0,44.63806,42.25111
1502,RU0157,11.72118,0.0,0,30,1.0,0.0,1995.0,44.63806,42.25111
1503,RW0015,14.116799521079992,0.0,0,30,1.0,0.0,1983.0,-1.97,30.01
1504,RW0017,16.7496,0.0,0,30,1.0,0.0,1983.0,-1.6375,29.36278
1505,RW0018,6.1436,0.0,0,30,1.0,0.0,1983.0,-1.88444,30.3725
1506,RW0021,7.420979999999999,0.0,0,30,1.0,0.0,1983.0,-1.945,30.44861
1507,RW0023,5.5422,0.0,0,30,1.0,0.0,1984.0,-2.07694,29.78167
1508,RW0024,6.1436,0.0,0,30,1.0,0.0,1984.0,-1.88444,30.3725
1509,RW0025,7.420979999999999,0.0,0,30,1.0,0.0,1984.0,-1.945,30.44861
1510,RW0060,17.604,0.0,0,30,1.0,0.0,1993.0,-2.5,30.5
1511,RW0061,8.30536,0.0,0,30,1.0,0.0,1993.0,-2.5,30.5
1512,RW0062,24.299100000000003,0.0,0,30,1.0,0.0,1993.0,-2.5,30.5
1513,SD0031,5.3703,0.0,0,30,1.0,0.0,1968.0,11.86667,34.35
1514,SD0032,2.8127999999999997,0.0,0,30,1.0,0.0,1968.0,16.6,33.28333
1515,SD0034,3.372,0.0,0,30,1.0,0.0,1968.0,15.33333,32.76667
1516,SD0035,0.95904,0.0,0,30,1.0,0.0,1968.0,11.86667,34.35
1517,SD0037,1.1986,0.0,0,30,1.0,0.0,1968.0,15.3,32.7
1518,SD0038,1.3065000000000002,0.0,0,30,1.0,0.0,1968.0,16.85,33.66667
1519,SD0039,0.86406,0.0,0,30,1.0,0.0,1968.0,15.35,32.73333
1520,SD0041,0.57576,0.0,0,30,1.0,0.0,1968.0,16.6,33.28333
1521,SD0042,0.754,0.0,0,30,1.0,0.0,1968.0,15.3,32.66667
1522,SD0046,3.13052,0.0,0,30,1.0,0.0,1971.0,11.86667,34.35
1523,SE0016,0.675,0.0,0,30,1.0,0.0,1989.0,59.57167,17.38028
1524,SE0017,17.304000000000002,0.0,0,30,1.0,0.0,1989.0,56.18333,15.08333
1525,SE0018,0.49649999999999994,0.0,0,30,1.0,0.0,1989.0,59.52528,17.38833
1526,SE0019,13.815,0.0,0,30,1.0,0.0,1989.0,65.76667,22.08333
1527,SE0020,0.24150000000000005,0.15912,0,30,0.8,0.2,1989.0,59.65306,17.65639
1528,SE0021,8.19224,0.0,0,30,1.0,0.0,1990.0,59.83333,17.66667
1529,SE0022,13.63635,0.0,0,30,1.0,0.0,1990.0,60.16667,17.63333
1530,SE0023,7.858799999999999,0.0,0,30,1.0,0.0,1990.0,60.33333,17.48333
1531,SE0024,7.602,0.0,0,30,1.0,0.0,1992.0,55.86667,12.88333
1532,SE0025,11.1264,0.0,0,30,1.0,0.0,1992.0,55.81667,13.5
1533,SK0007,5.4825,0.0,0,30,1.0,0.0,1963.0,48.47972,22.0
1534,SK0008,2.283,0.0,0,30,1.0,0.0,1966.0,48.27,19.6
1535,SK0009,3.9968000000000004,0.0,0,30,1.0,0.0,1968.0,48.29,19.30972
1536,SK0010,3.0795000000000003,0.0,0,30,1.0,0.0,1968.0,48.2,20.03
1537,SK0011,2.186,0.0,0,30,1.0,0.0,1969.0,48.38,20.35
1538,SK0012,5.977499999999999,0.0,0,30,1.0,0.0,1970.0,49.25972,19.57972
1539,SK0013,2.4474,0.0,0,30,1.0,0.0,1993.0,48.61972,17.19
1540,SK0014,2.3600000000000003,0.0,0,30,1.0,0.0,1993.0,48.58,17.01
1541,SK0015,5.835999999999999,0.0,0,30,1.0,0.0,1993.0,48.27972,17.54972
1542,SK0016,7.174799999999999,0.0,0,30,1.0,0.0,1993.0,48.29972,17.45
1543,SK0017,4.282,0.0,0,30,1.0,0.0,1993.0,48.36972,17.92
1544,SK0018,5.175,0.0,0,30,1.0,0.0,1993.0,48.65,19.64972
1545,SK0019,5.514199999999999,0.0,0,30,1.0,0.0,1993.0,48.59,19.02
1546,SK0020,4.8511999999999995,0.0,0,30,1.0,0.0,1993.0,49.08,20.30972
1547,SK0021,10.1959,0.0,0,30,1.0,0.0,1993.0,48.22972,17.79
1548,SK0022,10.221,0.0,0,30,1.0,0.0,1993.0,48.50972,16.90972
1549,SK0023,7.062,0.0,0,30,1.0,0.0,1993.0,48.24,17.79
1550,SK0024,8.976,0.0,0,30,1.0,0.0,1993.0,47.88972,17.67
1551,SK0025,6.752799999999999,0.0,0,30,1.0,0.0,1993.0,49.22972,21.62972
1552,SK0026,12.583499999999999,0.0,0,30,1.0,0.0,1993.0,48.79,17.89972
1553,SK0029,8.4588,0.0,0,30,1.0,0.0,1993.0,48.84,20.62
1554,SK0030,3.87,0.0,0,30,1.0,0.0,1993.0,48.7,17.29972
1555,SK0031,7.325199999999999,0.0,0,30,1.0,0.0,1993.0,48.72,20.07972
1556,SK0032,5.9034,0.0,0,30,1.0,0.0,1993.0,48.81972,17.73972
1557,SK0033,20.265,0.0,0,30,1.0,0.0,1993.0,48.88,20.13972
1558,SK0034,13.0433,0.0,0,30,1.0,0.0,1993.0,49.20972,19.73972
1559,SL0001,7.747199999999999,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1560,SL0002,9.768,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1561,SL0003,14.926499999999999,0.0,0,30,1.0,0.0,1968.0,8.9,12.08333
1562,SL0004,6.578799999999999,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1563,SL0005,3.7575000000000003,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1564,SL0006,3.4991000000000008,0.0,0,30,1.0,0.0,1968.0,9.4,-12.08333
1565,SL0008,6.945699999999999,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1566,SL0009,8.424,0.0,0,30,1.0,0.0,1968.0,8.9,-12.08333
1567,SL0011,11.354000000000003,0.0,0,30,1.0,0.0,1986.0,8.9,-12.08333
1568,SN0046,9.996599999999999,0.0,0,30,1.0,0.0,1979.0,12.5,-16.58333
1569,SO0005,3.108,0.0,0,30,1.0,0.0,1979.0,0.33333,42.83333
1570,SO0010,3.1574999999999998,0.0,0,30,1.0,0.0,1979.0,0.33333,42.83333
1571,SO0011,4.49682,0.0,0,30,1.0,0.0,1990.0,1.67306,44.40861
1572,SO0012,2.924,0.0,0,30,1.0,0.0,1990.0,2.75056,45.34139
1573,SO0013,1.682,0.0,0,30,1.0,0.0,1990.0,2.66389,44.57472
1574,SO0014,2.2662700000000005,0.0,0,30,1.0,0.0,1990.0,1.93639,44.81833
1575,SR0019,3.0936000000000003,0.0,0,30,1.0,0.0,1970.0,5.38972,-54.88972
1576,SR0022,4.6034,0.0,0,30,1.0,0.0,1978.0,5.3,-55.59972
1577,SR0023,5.43911,0.0,0,30,1.0,0.0,1978.0,5.25,-55.71667
1578,SR0025,3.60596,0.0,0,30,1.0,0.0,1982.0,5.25,-55.71667
1579,SR0026,5.238659999999999,0.0,0,30,1.0,0.0,1982.0,5.25,-55.71667
1580,SR0030,4.0808,0.0,0,30,1.0,0.0,1983.0,5.25,-55.71667
1581,SY0056,0.8987,0.0,0,30,1.0,0.0,1980.0,35.0,38.0
1582,SY0058,2.2114499999999997,0.0,0,30,1.0,0.0,1980.0,34.55,38.26667
1583,SY0060,3.6763199999999996,0.0,0,30,1.0,0.0,1980.0,35.0,38.0
1584,TH0263,0.8994200000000001,0.0,0,30,1.0,0.0,1978.0,12.65,101.28333
1585,TH0264,1.845,0.0,0,30,1.0,0.0,1978.0,14.96667,102.1
1586,TH0265,5.292,0.0,0,30,1.0,0.0,1978.0,12.58333,102.13333
1587,TH0266,2.30944,0.0,0,30,1.0,0.0,1978.0,14.93333,102.13333
1588,TH0267,4.1841,0.0,0,30,1.0,0.0,1978.0,12.5,102.16667
1589,TH0268,1.89552,0.0,0,30,1.0,0.0,1978.0,12.6,101.5
1590,TH0269,6.25434,0.0,0,30,1.0,0.0,1978.0,12.6,102.18333
1591,TH0270,2.7615999999999996,0.0,0,30,1.0,0.0,1978.0,12.63333,101.28333
1592,TH0271,11.111099999999999,0.0,0,30,1.0,0.0,1978.0,14.33333,100.58333
1593,TH0272,3.6757,0.0,0,30,1.0,0.0,1978.0,12.5,102.08333
1594,TH0273,4.40286,0.0,0,30,1.0,0.0,1978.0,12.5,102.16667
1595,TH0274,6.591480000000002,0.0,0,30,1.0,0.0,1978.0,14.08333,101.5
1596,TH0275,2.9515200000000004,0.0,0,30,1.0,0.0,1978.0,14.66667,102.2
1597,TH0276,5.3462,0.0,0,30,1.0,0.0,1978.0,13.41667,102.16667
1598,TH0277,5.3058000000000005,0.0,0,30,1.0,0.0,1978.0,14.68333,102.21667
1599,TH0278,1.9834099999999997,0.0,0,30,1.0,0.0,1978.0,14.96667,102.11667
1600,TH0279,6.1038,0.0,0,30,1.0,0.0,1978.0,12.58333,102.16667
1601,TH0280,4.92498,0.0,0,30,1.0,0.0,1978.0,14.75,101.5
1602,TH0281,2.5176,0.0,0,30,1.0,0.0,1978.0,14.83333,101.75
1603,TH0282,1.7978299999999998,0.0,0,30,1.0,0.0,1978.0,15.0,102.08333
1604,TH0283,2.03568,0.0,0,30,1.0,0.0,1982.0,14.53333,100.88333
1605,TH0284,2.8907999999999996,0.0,0,30,1.0,0.0,1982.0,12.63333,101.5
1606,TH0285,6.515699999999999,0.0,0,30,1.0,0.0,1982.0,13.0,100.0
1607,TH0286,1.67114,0.0,0,30,1.0,0.0,1982.0,13.0,100.0
1608,TH0287,3.40739,0.0,0,30,1.0,0.0,1982.0,13.0,100.0
1609,TH0288,5.573659999999999,0.0,0,30,1.0,0.0,1982.0,16.0,107.0
1610,TH0289,2.6588,0.0,0,30,1.0,0.0,1982.0,15.2,102.46667
1611,TH0290,3.2424199999999996,0.0,0,30,1.0,0.0,1982.0,13.0,100.0
1612,TH0291,33.3262,0.0,0,30,1.0,0.0,1982.0,13.73333,100.5
1613,TH0292,13.744,0.0,0,30,1.0,0.0,1982.0,16.05,107.1
1614,TH0293,8.669699999999999,0.0,0,30,1.0,0.0,1982.0,14.53333,101.88333
1615,TH0295,3.4846000000000004,0.0,0,30,1.0,0.0,1982.0,14.53333,100.88333
1616,TH0297,2.11557,0.0,0,30,1.0,0.0,1982.0,14.0,100.0
1617,TH0298,1.8257400000000001,0.0,0,30,1.0,0.0,1982.0,14.0,100.0
1618,TH0299,6.575419999999999,0.0,0,30,1.0,0.0,1982.0,13.83333,100.01667
1619,TH0300,10.674660000000001,0.0,0,30,1.0,0.0,1982.0,14.81667,100.61667
1620,TH0303,3.0204,0.0,0,30,1.0,0.0,1987.0,15.41667,99.67583
1621,TH0304,6.068919999999999,0.0,0,30,1.0,0.0,1987.0,13.57556,99.71222
1622,TH0305,9.26308,0.0,0,30,1.0,0.0,1987.0,16.83083,101.985
